sku_name,cat,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
กรีนคอรัล 150กรัม,Fruit & Vegetables,229.5394,200.49193,350.73074,-104.03054,59.170730000000006,252.57584,-182.71492,-354.0615,239.16928,156.98341000000005,-132.7595,110.659744,-37.827133,-78.67370600000002,-218.18222000000003,-112.93057,9.596637,255.22809,-407.9688,159.944,385.2298,-491.42316,-513.0645,73.03229499999998,72.56408,207.42052,-152.55399,133.69167,-233.84262,-248.61127,-245.98979,-282.5863,95.310005,-36.44902,-105.93352,-11.42759,262.05978,219.66899,214.4705,199.09685,201.34297,-260.80835,395.31827,47.665527,243.85696,20.024977,3.7707994,-170.76906,-321.7285,157.07805,-359.3911,-129.75581,279.1773,34.451885,-164.63283,-345.21133,-39.97357,137.22305,-69.754684,-146.49016,-88.940445,-52.35052,-139.05476000000002,-102.95298,249.58208,-113.32593500000002,11.910062,-37.876926,-120.19416,-275.80917,-116.54818,-326.7502,-164.47978,-160.23088,98.35088,107.39571,-365.44647,204.71779,351.76663,172.14766,-47.432228,394.2361,120.285706,54.597736,34.646465,-533.2355,154.28305,-203.42064,89.1656,88.25792,-420.2496,140.4668,445.89102,11.498174,-27.077045,-8.156808,544.2152,-277.9568,-158.39085,109.11044,-167.00777,90.45053,-8.521500999999999,84.54301,-498.7507,-28.448906,-67.21346,107.00834,-100.3112,59.125664,-21.77847,104.80091,-145.77191000000005,-87.4889,-232.33551,-278.55356,411.95273,63.458088,141.72873,-326.47543,-184.78578,-491.0489,-135.53319,-58.802086,-400.93777,117.219475,-165.59999,-300.7647,200.78978,-68.08748,184.91098,-147.63075,59.757630000000006,-488.37906,11.805773,165.68326000000005,42.589516,61.139984,-95.51571,238.1846,-230.8505,-173.73746,193.86147,-348.4364,483.19077,-248.89828,87.32473,-104.794586,285.82468,-498.7303,-41.754543,126.537766,-8.462153,26.075562,73.39778000000003,-156.31445,464.4977,-7.927796400000001,-123.459816,-348.5071700000001,-430.98907,-61.70618,64.22685,-438.66632,440.48386,136.80586,-291.15833,286.85638,-145.06396,53.52901,254.84059,90.85895,104.84906,-99.3932,85.94208499999998,-195.43703,33.911102,-152.05962,-270.12405,260.70828,-240.95801,330.3144,-357.32947,-50.29775,118.87422,26.410141,123.27413,61.550137,-328.4816600000001,-104.51224,-554.4659,157.49331999999995,-173.13643000000005,33.58339,-318.502,-203.10013,-157.7186,173.33072,31.416712,212.88159,-232.92674,78.90101,-32.549088,434.63675,121.380005,38.553303,479.5127,-97.36978,134.80032,-284.33923,-90.021805,-158.5537,-228.00407,18.325924,224.78047,-96.25017,-92.016464,48.66155,-25.119488,133.43298,-185.40962,349.5546,418.63156,19.15753,-420.83356,-8.13053,-160.8423,-42.4102,99.79568,197.90175,-60.46249,356.0622,-324.5694,-401.9247,75.82036,-36.02010999999999,147.97658,163.17391999999995,-0.312567,63.91279599999999,444.38675,-286.25162,433.3267,-85.85465,-1.0772678999999998,-100.76232,182.03923,58.99128,-251.63753,230.14066,-80.8686,132.24225,-42.094814,517.15283,65.05185999999999,272.41937,302.77884,-34.810986,-307.2925,-91.489334,-77.22985,84.01955,165.63398999999995,20.024017,85.99632,-27.103527000000003,-313.495,-12.513464,-375.0017,-332.3373,-186.52644,137.48251000000002,-127.991486,-147.58784,218.42203,172.85062,-126.452095,-351.3077,137.91631999999998,385.75708,131.91006000000002,-132.29778000000002,409.7187,98.28313,393.6223,117.189926,83.309975,-195.58112,34.276123,163.54172,104.11501,49.66842000000001,244.41951,-264.0242,-118.57343,-117.66763,28.732975,20.18273,-369.77783,-207.38168,-80.661644,-158.38428000000005,-123.69076,163.66397,270.894,322.8887,-254.31961,257.13693,-69.157425,-424.63055,291.01312,10.07329,329.3173,-221.73877,308.59143,416.67737,156.66422,110.33254,184.24385,-159.66548,-96.26667,-67.955444,136.55708,142.4882,151.58441000000005,-265.12088,67.93101999999999,136.35794,-50.146564,-427.9763,-16.77816,274.60086,40.444187,-130.77728000000002,-388.833,-277.76138,174.63069,139.28947,86.52954,-75.28565,-311.4266,-0.32595903,21.074924,-537.8636,256.29822,-202.46368,237.68369,-65.43481,-131.52132,361.67944,-199.19498,-211.15121,-523.82495,108.69023,-163.3167,192.95503,-306.8138,-1.6884588,-193.48087,398.05215,-117.35627,53.946682,64.942696,100.216576,3.96518,-162.31423999999996,-119.085266,48.55553,-77.91325,-43.690968,229.14308,-270.85025,-220.03052,-148.50136,-397.28168,373.84814,-147.02145,-102.35837,77.37853,205.83679,-171.80547,158.20638,204.73692,-209.97348,-136.5616,-97.878555,256.48413,-340.3044700000001,86.01406999999998,-268.72583,-354.3054,166.815,-348.21692,14.648879999999998,103.23553,-44.2448,-228.56021,113.95874,-98.16209,95.51618,26.62771,-26.95443,-47.9999,184.62459,-177.2836,509.68655,-74.40621,-148.73282,-9.378752,344.2877200000001,-302.6816,-228.35991,-155.12712,-82.17643000000002,170.42865,389.68826,-220.46933,-16.522287,-39.777912,-128.64496,-146.44301000000004,213.62271,-206.6995,-12.260295,278.43655,59.04917,-299.3842,-347.0248,255.02557,58.04708,170.34079,-247.89496,-159.5549,361.12936,38.23746,9.600527,-379.39023,-173.9545,-288.4316,34.20227,46.218555,-172.12865,-194.61526,131.66194,-351.21683,336.30176,119.451355,592.4284,15.4312,235.77814,331.6262200000001,-168.9887,126.04711,-241.16743,-182.48666,193.65636,-38.191425,91.94133,-244.63324,-177.28429,-50.204315,-277.5559,-118.80287,-211.60022,303.41693,159.37222,87.93477,133.07262,186.43608,-353.8146,149.62555,-78.20716999999998,81.21625999999998,135.25269,-5.578989,293.99268,140.57153,145.42152,332.73642,349.5228600000001,-289.31375,-309.72073,-226.97618,-17.83522,-219.28395,-149.23381,-254.40901,433.50034000000005,39.727192,-237.4695,31.827618,-98.569786,-264.3691,-98.25176,-325.31503,506.0746,272.004,-198.01309,209.65532,-106.793816
แตงกวา 250กรัม,Fruit & Vegetables,214.27042000000003,172.95004,352.54428,3.6735697,82.62387,329.7337,-278.9801,-374.8809,187.16162,209.55846,-24.221964,37.413227,-49.15336,-13.434975,-41.550888,-125.37109,-62.78058000000001,273.3465,-378.92688,289.71237,488.08652,-502.41257,-523.97736,217.91063,150.01443,121.7203,-218.55582,230.4895,-278.12332000000004,-112.96086,-88.06884000000002,-156.57498,-8.588215,-107.42462,-249.35829,-65.18904,281.40134,263.92242000000005,159.67553999999996,298.3005,153.46426,-219.30241,287.22256,37.15689,397.43665,-110.08518,-28.21971,-180.77603,-284.8235200000001,57.266346,-326.0192600000001,-268.2441,121.66617,20.695385,-133.49704,-465.92636,-62.958107,-69.999146,-154.85849,-96.14934,-22.312592,70.38107,-156.35268,-22.529951,343.09326,-229.62244,32.625523,-94.08888,-86.66368,-343.72995,-88.97893,-312.6793,-211.13362,-206.66245,274.40347,146.9381,-403.00528,294.35538,310.4851700000001,203.58954,3.3310964,386.86743,80.73853000000003,99.25492,-43.604565,-497.479,132.24438,-199.74585,137.92592,103.42039,-308.8598,272.16803,459.41403,155.5753,-65.25884,161.92824,423.051,-197.14679,-300.33078,223.95728,-53.32631,37.431507,124.13718,-58.913372,-470.12634,-48.54626500000001,-43.26072,66.90061999999999,-114.61923,-17.871471,-134.181,201.73116,-27.786537,-87.68281999999998,-317.9608,-231.00232000000003,481.85287,100.724815,241.66408,-426.55692,-96.59748,-421.4146,-131.38565,7.1716666,-370.3201,223.46452,-147.75145,-241.22334,245.02953,-48.3821,100.10828,-180.11842,-121.67964,-593.20123,86.463936,97.88739,153.93906,-15.401319,-176.19797,225.3881,-140.22224,-122.947655,101.31075,-385.3901,383.23596,-184.088,141.92307,-106.91365,226.89409,-521.4126,-58.34376999999999,-28.325262,74.15013,-1.6037105,147.31804,-5.1098604000000005,449.8121,121.76949,-155.4956,-217.03822,-385.47784,-78.181,-46.70574600000001,-435.16492,352.89923,-22.770033,-337.43292,331.86392,-142.83614,-15.169024,284.70166,59.83534,242.34656,-163.23085,167.53366,-179.48623999999995,195.26451,-7.485916599999999,-347.33002,348.78574,-252.48788,369.95053,-252.87897,-101.0003,192.49826,-63.98184000000001,171.39366,10.480216,-248.72745,7.448739999999999,-469.4156200000001,69.42144,18.76381,130.96323,-425.41675,-308.9942,-254.24722000000003,185.4134,55.38669599999999,328.63354,-232.22885,80.46566,71.64023,371.2911,2.6438901,-147.76027,474.01254000000006,-80.217,37.99463,-207.2489,-163.39873,31.329641,-298.20364,128.45126000000002,113.592445,-99.048164,-46.287777,44.539574,-89.55095,75.32435600000002,-115.58316,282.0884700000001,281.1988,101.30366,-295.9445,41.383175,-112.387276,-0.12187636,231.83789,173.98325,-112.1208,237.65208,-175.65645,-308.53925,-0.98495996,-94.852356,280.8744,98.93871,74.72878,41.64424,359.61176,-250.7065,448.51077,-53.65410600000001,155.78444,-248.73941,97.35738,57.80515,-397.21332,106.226326,-127.389946,155.31732,-143.26833,480.38126,-8.250702,211.98451,424.1214,-73.340675,-411.3742,-86.7758,-128.0596,44.05829,92.60671,94.65127,59.385437,-92.13213,-284.2657,-6.7809789999999985,-260.8882,-241.5687,-300.8072,84.744415,-63.57808299999999,-200.22949,215.60161,263.9033,-31.280941,-334.31436,48.583836,431.68835,46.657043,-42.109913,273.27023,78.09149000000002,299.5561,119.74807,134.35747,-232.33958,42.62226500000001,71.32252,61.330353,68.11410500000001,343.07037,-197.70871,-19.690445,-226.7044,-126.908295,105.289055,-305.81744,-130.4878,-46.12884,-265.27194,-121.49856,74.30096,312.141,165.98538,-346.0884,104.257164,-155.47896,-434.45883,301.9802200000001,-79.74744399999999,364.6887200000001,-316.7371,430.96512,348.86145,169.12325,128.46448,106.24915,-122.785645,-191.49594,-134.13266000000002,106.37853,-5.7766747,125.80502,-181.78964,39.738495,144.52492,54.42873,-486.86774,27.898785,350.22437,43.57706,-179.03232,-367.16916,-289.2327,132.27743999999998,29.746786,35.40364500000001,-214.1367,-299.4188,110.41478,126.668846,-514.6207,311.73074,-249.34975,213.78482,-202.5023,-253.89871,131.52917,-273.92633,-122.00099,-452.58255,92.36507,-171.00072,259.13345,-356.2168,26.710646,-337.4444299999999,413.77667,-136.65752,102.20418,203.27736,77.09161,-46.76812,-56.76892,1.103781,117.550705,14.078751,-79.58876,176.27542,-251.98979,-148.8074,-215.51646,-310.31848,333.1225,-186.01161,-40.16125,-15.02218,223.37073,-211.38481,154.64731,27.258465,-229.52861,39.94586,-134.90256000000002,250.04967,-415.31107,64.521126,-262.81747,-472.15042,159.1986,-259.70822000000004,-25.887478,186.53151,-31.934008,-133.44435,212.33641,-211.9677,-110.54895,81.34193,63.538452,-79.30826,293.1857,-317.80963,516.1627,-25.5707,-176.91852,-97.19341,407.1143,-201.73753,-225.16185,-191.75061,-33.85322,333.15958,398.01004,-102.679276,-92.22588,-182.02867,-240.8249,-218.18271,330.8701200000001,-298.58145,87.38748000000002,376.47852,125.80508,-325.9296,-245.20355,262.3265,187.19331,133.13193,-310.19846,-97.29034,332.76352,119.583,-47.84589,-449.0158,-0.9416257,-384.9264,32.35739,-6.7844415,-282.83798,-55.348545,185.49036,-246.61601,390.6376,253.73537,507.29462,125.36356,192.40416,172.14105,-174.20618000000005,96.05787,-171.52863,-230.652,278.32394,-65.40292,109.79411,-221.18684,-156.95854,4.1125517,-213.85544,-131.94075,-330.9698,164.15485,239.97067,44.855316,56.943935,238.17212,-427.26294,273.18427,-242.11832,93.24376,282.16946,29.551636,341.69617,-13.409911,73.162544,349.19934,264.10202000000004,-365.39575,-277.96048,-195.81721,-44.144295,-134.86139,-44.281597,-333.73196,267.70676000000003,-24.017612,-317.7181,26.646997,-6.1307077,-248.34512,-121.493034,-317.63373,334.801,313.04468,-96.48993,118.24573,-88.87786
แอปเปิ้ลนิวซีแลนด์สมิธเทน แพค 6 ผล ,Fruit & Vegetables,16.153404000000002,203.28123,132.56384,-138.20325,-8.555837,-142.51663,-237.59329,-392.82318,160.17654,-175.79453,-151.40044,267.89838,-193.34824,-121.369675,-63.027325,-148.63086,228.07582,22.981699,98.39555,36.89873,341.77063,-347.10287,-210.24344,72.08525,-71.77593,47.377617,-58.045326,91.459724,-89.02511,-227.37865,-224.97256,-196.08801,428.57065,181.37387,61.9196,-102.075264,3.435223,-75.6623,-51.97445,200.92949,108.23283,-40.04085,291.4408,191.53297,68.05826,-148.4143,264.93472,4.8008356,-27.675798,291.3308,-334.48645,-169.21939,138.43147,-170.42487,-291.77942,-0.94850445,-40.44471,124.666466,-211.78658,247.4713,-248.78635,-38.957806,94.039604,119.14,180.12535,40.62292,52.616077,21.89168,-350.6645200000001,-28.215586,-229.67409,-304.2287,27.576376,-194.00356,-25.024763,-32.752243,-13.371582,35.306,46.321075,66.09363,34.719776,-55.53000600000001,107.67054,142.80688,-169.73982,-141.0553,155.64458,-346.3715,406.97995,69.46961,-387.23083,58.62610600000001,88.405396,174.33307,-45.149044,69.62045,89.9078,-192.02919,-193.81218,-228.95334,-123.96049,456.91846,13.532331,-132.99405,-191.44145,176.04662,86.54254,56.80046,-0.9658431,313.3998,-198.03204,44.598213,-71.01642,-114.409706,-31.828112,-193.60315,252.3516,239.59354,120.574646,-218.77689,153.7243,-113.583405,-106.73092,124.063354,-70.872826,132.8231,-233.03299,-26.488836,-25.922548000000006,208.96117,63.497536,96.58422,10.670499,-184.14702,-28.997427,94.105835,55.352695,262.46008,-20.306952,2.2337813,-313.88678,-249.80913,232.36168,-391.9762,230.6007,-216.25826,-57.28526700000001,-160.49387,35.356693,-360.506,-130.21315,-69.39771999999999,-310.742,227.8566,-23.41705,-166.71796,338.3979,-120.26762,-75.83383,-230.49846,-529.3118,-77.68974,176.08151,-181.34885,99.64019,86.810005,-54.18195,36.356533,-347.4351,-49.87012,350.41473,-181.04222,-60.47230500000001,278.9382,134.71992,278.43552,-149.23566,-80.25267,-417.06876,413.049,-154.72206,62.56892,60.37088000000001,211.19514,147.40993999999995,-97.49643,39.911163,252.50684,77.76938,-176.99622,-427.09326,-107.838905,187.06201,-193.00557,-104.07846,94.09196,3.8100617,-98.88211,265.23087000000004,27.768436,-9.54287,31.173431,97.53564,36.239582,379.9771,-71.59558,363.432,-161.54921000000004,-40.642097,-208.32858,-36.47782,-282.75732,-208.28888,21.661499,-51.03328,53.988014,-196.19452,9.348824,98.259926,4.3762856,-146.72841,305.5294,198.47983,-80.83343,-280.45078,-11.969447,121.27676,235.5328,206.78793,-97.56955,147.3242,261.57733,-155.63687,-176.0854,161.59313999999995,165.2499,34.93526,254.60222,92.930565,7.531457400000002,414.06476,-204.70251,105.036446,-170.70064,26.00737,58.6587,-214.28609,133.15347,-118.680244,228.03442,266.0914,34.735996,-6.8888516000000015,468.5263,25.409845,138.42571999999998,372.69177,20.62879,-238.75587,300.31433,-11.159467,450.04095,-14.169215,-40.12748300000001,-105.89516,-79.77445,-52.775154,-3.645026,-42.428963,-454.23367,-156.45674,-198.52312,147.5771,-185.74956,-313.60233,-211.70003,-405.65738,-24.426332,386.7871,42.390194,264.99252,-234.83752,151.0896,17.754904,240.21103,366.3298,-71.02887,-210.81404,436.34854,-106.969765,91.041336,-60.72733,289.53094,-433.35245,-289.3035,70.915726,-167.0452,-31.421833000000003,-157.41214,160.75089,353.58298,34.42649,-85.30745999999998,-43.55704,81.62046,423.43726,61.479572,285.0753200000001,117.67211,-28.89957,44.46794000000001,188.22775,213.4005,-101.1758,49.69056,230.28731,176.70091000000005,344.09918,40.687412,78.12983,-80.43581,-70.934784,115.257286,163.83699,1.280333,-40.784485,43.750362,100.90891,-91.65959,-195.72278,172.9761,-41.47427,-23.36939,-278.8015,-300.0122,-317.96475,232.89177,69.43945,81.93436,-167.56628,-72.03747,-23.95138,58.52375,-47.800343,276.28116,-126.332504,-54.695312,-129.50533,-198.25475,46.417164,-176.31787,-421.5061,-201.2387,62.62586,6.098721,346.7468,-242.5493,119.20326,49.247925,208.24532,32.768944,-107.785355,13.643481,63.32789,20.371069,-421.6268,-255.43338,-15.424524,-16.907087,-258.17926,-29.936201,0.49092412,-461.66348,7.914642,-138.9916,272.34482,160.78563,5.5577583,226.36127,129.26942,-16.575281,-85.02076,15.923095000000002,-43.736202,187.32874,76.224846,-65.97885,-112.11413,51.62158,189.13689,-185.79274,55.2398,-132.41597,48.987823,164.01672,-143.79117,29.301565000000004,137.65865,11.893201,-33.441590000000005,-271.54900000000004,-103.91802,194.84938,78.5366,66.53407,22.515295,20.885384,-221.40869,65.91597,131.95963,-216.6273,75.23507,4.171378,-261.64938,-83.4016,189.77356,-252.10936,-95.153694,32.040417,64.35514,140.34627,85.68211,-267.686,-90.9822,327.22867,-175.52443,26.31816,-380.98413,-117.76654,201.85309,141.28429,-4.7920856,-53.28651,100.19067,209.82576,24.292656,34.77074,-145.55165,-39.51439,15.261235,-214.61713,-47.58064,-211.45982,22.227201,-298.32254,158.4714,69.45628,132.87624,156.82314,150.83365,213.35118,-13.8286,-226.07301,-45.49589,174.05782,-222.2495,137.11829,47.976402,-130.7836,23.57167,-154.64463999999995,-260.44116,-310.26947,8.95187,47.22392,222.25684,-138.61763,278.4459,202.88397,-138.35545,78.28966,-127.06357,67.91475,81.329704,215.92424,384.12805,47.75478,170.51573,155.94458,189.20177,-196.04774,-526.84937,-342.10782,-15.341515,-198.67163,-73.496826,66.84265,477.60645,21.24311,150.38599,269.63312,-203.7191,-225.21858,94.4659,-410.61618,174.8011,18.519772,-413.33282,-189.68188,236.2434
มายช้อยส์ไทยมะม่วงมะขามเคี้ยวหนึบ 150กรัม,Fruit & Vegetables,139.65828,142.22853,-194.90665,62.39175400000001,-315.1033,11.959191,-153.21434,-230.30316,261.85913,59.102688,-204.20195,295.36264,103.47822,122.17515,103.55226,85.77149,19.107418,341.2768200000001,-159.43771,181.47751,171.91162,-64.27606,-361.33246,-130.73978,34.468548,16.293957000000002,206.92444,97.6294,-92.5766,-456.15057,-58.51586999999999,-209.0659,53.93455,-199.30289,263.45352,-75.7689,-286.2881,208.08887,25.626558,455.0818,97.899796,-24.699059,-37.910484,-52.35756,199.01704,147.13057,-117.900665,256.9042,-93.0847,354.91498,-113.05845,-52.483128,-9.816067,87.898285,-411.1315,-84.09679,63.890465,32.056538,-235.80106,-144.37962,114.88472,-121.462326,-175.1926,176.55228,225.42804,-166.37445,-65.8999,-81.28398,-105.13191,284.55994,-57.030334,71.45125,144.92432,-398.11197,-118.3351,-306.87823,28.77471,-200.48914,175.93553,117.75121,-38.930264,54.92891,10.3595705,306.8458,-42.91535,-317.89432,317.42484,-84.05384000000002,63.20525,4.1537366,-138.81607,-77.99883,32.333286,-98.27277,-21.411703,146.06749,63.85534300000001,14.416077,148.40616,-333.70987,-168.41919,420.3827,-87.43579,-45.59531,-365.8087,-65.20264,-15.6048975,220.17662,-196.28294,332.1028,170.32869,129.82568,-53.69957,246.94083,-75.49778,-258.0611,75.10158,-8.626781,28.309515,-21.964884,-56.04115,9.697604,-68.932724,207.9892,43.73441,202.05345,-104.81461,43.49717,239.882,-20.943357,45.863697,29.48446,182.16383,-235.25903,31.511051,-236.96944,-116.69889,-80.41895,-282.9619,-240.83685,-211.09953,-303.9358,486.17267,-14.26909,45.197083,-80.018135,220.87805,-417.47855,131.68259,-104.9578,-2.4159532,-18.22851,-106.86598,-223.24542,3.6890128,-1.8696506,7.9919906,271.16168,-121.0557,-322.10678,-164.25083999999995,261.68137,-71.50944,-256.66177000000005,-121.21006,284.0112299999999,-39.54499000000001,19.146559,96.92435,111.98894,-157.83896,-277.57507000000004,39.929222,44.883198,242.16132,254.43115,267.86343,-350.4466,-187.13565,247.0772,343.98755,136.5745,231.37485,250.73189,-294.4951200000001,-75.75655,-6.2180777,-169.34986999999995,31.927454,-91.434746,36.16974,104.24596,61.71048,-95.760864,-237.78766,-144.33217,90.192345,-203.99254,121.14292,-128.57617,-167.94183,-192.46985,-217.98032,122.58629,301.5416,103.86479,77.37491,71.449,190.0783,-92.24677,73.42987,-157.51276,75.9541,208.4201,-250.75543,-240.89363,-355.84695,329.4822,149.08408,349.6955,101.769745,-106.07309,28.022459,164.01122,-285.6648600000001,204.84183,-23.716274,448.86737,-165.1393,327.47107,54.46708,-162.07072,136.94217,-198.91963,48.092113,-83.17768000000002,21.52295,290.56583,-65.532845,178.87239,-12.355134,104.70999,-346.24228,-324.33127,-85.85565,-0.35125577,72.0567,-75.2476,-191.01355,-31.69812,137.6092,-29.684963,-270.35852,65.13105,37.45283,-236.23795,213.44012,-309.3831,-231.76476,106.12904,-237.0007,303.79642,209.35382,138.86726000000002,74.352356,-100.30131,-113.47756,218.60857,-93.70723,-277.98114,-209.56808,-234.19417,-192.56201,-359.0093,-195.09673,-295.84833,-348.16196,331.32697,164.44846,-122.26649,164.71626,-155.09193,95.830376,201.6942,4.7934585,386.76624,-5.8565516,-20.51928,227.77582,126.46114,116.965034,-215.5697,165.35011,-116.65594,-100.37461,210.96136,-210.63754,-74.749245,-68.03325,174.64551,255.89603,-65.784935,192.54536,10.937627,159.01433,155.36158999999995,-123.314445,212.42583,-15.54882,0.08537078,-57.11343000000001,-73.01708,282.90634,-153.26086,27.608784000000004,317.97604,309.03928,197.60066,-30.833355,72.54775,245.26166,154.51752,54.298107,-194.52757,-206.79982,93.975494,73.11981,340.13333,443.8392,-110.35161,-29.516525,31.668636,-443.3057,145.36314,-126.17817,-127.77873999999998,287.7567,-143.25928000000005,265.36075,-178.15971000000005,-107.29958,109.71076,-2.660297,-99.78016,83.99448000000002,-76.50101,264.96417,-21.6234,42.23955,130.54366000000002,195.7172,-230.81007,48.269245,-357.6183,72.95622,256.08167000000003,-246.43202,-76.0461,321.78122,271.02036,-357.2181700000001,222.44147,172.00221000000005,358.87305,-305.96695,-73.5757,33.26795,315.5673,157.3976,-393.066,-2.53433,52.229786,-206.22798,-347.66492,243.95013,155.12096,-101.46272,323.15143,-106.11544,49.042736,158.1857,-40.88312,43.47385,107.91517,-32.984314000000005,-4.8373337,-298.5636,107.63674,84.071556,82.25546999999997,-140.68538,102.04799,-284.49097,-25.995043,379.1065,45.262222,110.10728,231.11826,-255.0723,108.2512,-191.41249,-348.3571,159.47095,-80.71836,221.73698,140.57147,261.1448,111.764336,-8.847883,52.948807,43.43278,369.04404,129.5833,204.53424,-26.546375,56.816887,35.868374,-207.37448,-186.03441,-158.68138000000005,286.30768,132.14883,-84.79106,158.2223,246.69835,-153.1311,-127.52536,-90.36518,-78.491005,-7.650869,128.84486,-211.4203,-172.93698,-255.07176,-77.67352,28.340984,-17.028418,274.49866000000003,110.574104,302.43027,9.946476,148.00928000000005,-103.38671,-66.41779,77.94069,262.329,-99.93366,-72.82513,283.28238,321.95056,68.63498,-295.4126,-4.7711554000000005,-404.8395,216.729,152.19618,192.9608,-80.99951999999998,-110.23688,-199.22064,12.593572,-16.573484,-331.5061,268.2008,-2.9993663,-215.64613,-390.29196,289.7145,-57.888153,-188.83707,67.51080999999999,-50.581635,28.393793,-242.59372,147.20331000000004,-130.20375,-339.1683700000001,-200.44502,-94.49547,-138.7245,3.8056593,-186.90794,-132.44122,134.88383000000002,45.45074,-52.980766,-136.1223,120.98417,112.52258,-36.96007,279.43097,-46.592007,-267.12033,129.56226,-94.45975,89.471985,194.4454,88.11166999999998,-11.706427,210.91295
